"FilingID","ReferenceID","Filing/Relying Adviser"
1924705,232305,"FORTRESS EUROPEAN NPL MA I ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        232305            6459
1924705,244823,"DBSO TRG FUND (A) ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 244823            6548
1924705,230202,"FCO V LSS SUBCO ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   230202            6550
1924705,235173,"FDF V MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           235173            6695
1924705,249373,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  249373            6829
1924705,249375,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  249375            6829
1924705,231255,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  231255            6829
1924705,231258,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  231258            6829
1924705,231257,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  231257            6829
1924705,249374,"FCO MA CENTRE II ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  249374            6829
1924705,249383,"FORTRESS LEGAL ASSETS ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             249383            7025
1924705,249377,"FORTRESS LEGAL ASSETS ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             249377            7025
1924705,249384,"FORTRESS LEGAL ASSETS ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             249384            7025
1924705,254147,"FC BSL IX MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       254147            7092
1924705,249287,"FORTRESS LENDING ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               249287            7567
1924705,247397,"FORTRESS LENDING ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               247397            7567
1924705,247394,"FORTRESS LENDING ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               247394            7567
1924705,247395,"FORTRESS LENDING ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               247395            7567
1924705,247396,"FORTRESS LENDING ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               247396            7567
1924705,247314,"FORTRESS VINTAGE SECURITIES FUND ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  247314            7608
1924705,251826,"FORTRESS FCO FUND V MA-C ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          251826            7904
1924705,251911,"FLF II MA-CRPTF ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   251911            7948
1924705,251828,"FORTRESS MBI ADVISOR LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       251828            7955
1924705,288454,"FORTRESS NLI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      288454            8062
1924705,279987,"FORTRESS NLI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      279987            8062
1924705,279983,"FORTRESS IP ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    279983            8092
1924705,279982,"FORTRESS IP ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    279982            8092
1924705,284220,"FORTRESS IP ADVISORS II C LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  284220            8093
1924705,279984,"FORTRESS IP ADVISORS II C LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  279984            8093
1924705,251827,"FORTRESS FCO FUND V MA-CRPTF ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      251827            8170
1924705,254149,"FC BSL XII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      254149            8350
1924705,254148,"FC BSL XI MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       254148            8351
1924705,288459,"FC BSL XIII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     288459            8810
1924705,322944,"FC BSL CLO MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         322944            8948
1924705,322956,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              322956            8973
1924705,322958,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              322958            8973
1924705,322957,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              322957            8973
1924705,282369,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              282369            8973
1924705,282365,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              282365            8973
1924705,282367,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              282367            8973
1924705,322955,"FORTRESS LENDING ADVISORS III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              322955            8973
1924705,322945,"FC BSL CLO MANAGER II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      322945            9063
1924705,288460,"FC BSL XIV MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      288460            9075
1924705,288440,"DC VALUE RECOVERY II MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288440            9146
1924705,288439,"DC VALUE RECOVERY II MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288439            9146
1924705,288434,"DC VALUE RECOVERY II MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288434            9146
1924705,288438,"DC VALUE RECOVERY II MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288438            9146
1924705,288443,"DC VALUE RECOVERY III MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              288443            9147
1924705,288442,"DC VALUE RECOVERY III MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              288442            9147
1924705,288441,"DC VALUE RECOVERY III MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              288441            9147
1924705,288444,"DC VALUE RECOVERY IV MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288444            9148
1924705,288446,"DC VALUE RECOVERY IV MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288446            9148
1924705,288445,"DC VALUE RECOVERY IV MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               288445            9148
1924705,288448,"DC VALUE RECOVERY V MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                288448            9149
1924705,288447,"DC VALUE RECOVERY V MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                288447            9149
1924705,288449,"DC VALUE RECOVERY V MANAGER LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                288449            9149
1924705,288450,"DCVR INVESTMENT ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   288450            9150
1924705,288451,"DCVR INVESTMENT ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   288451            9150
1924705,322954,"FCO XVII CLO CM LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            322954            9315
1924705,322952,"FORT CRE 2022-FL3 CM LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       322952            9325
1924705,322948,"FC BSL XVIII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    322948            9364
1924705,288456,"FC BSL X MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288456            9607
1924705,322946,"FC BSL XVII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     322946            9808
1924705,314392,"FLF III-IV MA-CRPTF ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               314392            9911
1924705,366186,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IVA LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            366186            9913
1924705,364116,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             364116            9927
1924705,366184,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366184            9927
1924705,366185,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366185            9927
1924705,366187,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366187            9927
1924705,322949,"FC BSL CLO MANAGER IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      322949            9993
1924705,370457,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370457           10367
1924705,370462,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370462           10367
