"FilingID","Country/Authority"
1956721,"Other: UNITED ARAB EMIRATES - ABU DHABI GLOBAL MARKET FINANCIAL SERVICES REGULATORY AUTHORITY"
1956721,"Denmark - Danish Financial Supervisory Authority"
1960468,"Hong Kong - Securities and Futures Commission"
1973647,"United Kingdom - Financial Conduct Authority"
1969298,"United Kingdom - Financial Conduct Authority"
1959662,"Bahamas - Securities Commission of the Bahamas"
1937915,"Ireland -  Central Bank of Ireland"
1961963,"India - Securities and Exchange Board of India"
1957762,"Canada - Alberta Securities Commission"
1957762,"Canada - Saskatchewan Financial Services Commission"
1957762,"Canada - Manitoba Securities Commission"
1957762,"Canada - Ontario Securities Commission"
1957762,"Canada - Quebec, Financial Markets Authority"
1957762,"Canada - New Brunswick Securities Commission"
1957762,"Canada - Prince Edward Island, Securities Office"
1957762,"Canada - Nova Scotia Securities Commission"
1957762,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1957762,"Canada - Yukon Territories, Registrar of Securities"
1957762,"Canada - Northwest Territories, Office of the Registrar of Securities"
1957762,"Canada - Nunavut, Registrar of Securities"
1957762,"Canada - British Columbia Securities Commission"
1969970,"United Kingdom - Financial Conduct Authority"
1950373,"Guernsey - Guernsey Financial Services Commission"
1964806,"Canada - Yukon Territories, Registrar of Securities"
1964806,"Canada - Nova Scotia Securities Commission"
1964806,"Canada - Saskatchewan Financial Services Commission"
1964806,"Other: CANADA - QUEBEC, AUTORITÉ DES MARCHÉS FINANCIERS"
1964806,"Canada - Ontario Securities Commission"
1964806,"Canada - Manitoba Securities Commission"
1964806,"Canada - New Brunswick Securities Commission"
1964806,"Canada - Alberta Securities Commission"
1964806,"Canada - British Columbia Securities Commission"
1964806,"Canada - Northwest Territories, Office of the Registrar of Securities"
1964806,"Canada - Nunavut, Registrar of Securities"
1964806,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964806,"Canada - Prince Edward Island, Securities Office"
1940453,"Singapore - Monetary Authority of Singapore"
1946453,"Netherlands - The Netherlands Authority for the Financial Markets"
1961265,"Canada - Saskatchewan Financial Services Commission"
1961265,"Canada - British Columbia Securities Commission"
1961265,"Canada - Ontario Securities Commission"
1961265,"Canada - Quebec, Financial Markets Authority"
1961265,"Canada - Alberta Securities Commission"
1961265,"Canada - Nova Scotia Securities Commission"
1961265,"Canada - Manitoba Securities Commission"
1961265,"Canada - New Brunswick Securities Commission"
1961265,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1940323,"Other: COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1936772,"United Kingdom - Financial Conduct Authority"
1936772,"Netherlands - The Netherlands Authority for the Financial Markets"
1936772,"Canada - Ontario Securities Commission"
1936772,"Other: CANADA - ONTARIO MINISTRY OF GOVERNMENT SERVICES"
1936772,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1936772,"Sweden - Swedish Financial Supervisory Authority"
1936772,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1936772,"Finland - Financial Supervision Authority"
1936772,"Germany - German Federal Financial Supervisory Agency"
1936772,"Denmark - Danish Financial Supervisory Authority"
1936248,"Bermuda - Bermuda Monetary Authority"
1963529,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1963529,"Other: COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1963529,"Ireland -  Central Bank of Ireland"
1973918,"Canada - Ontario Securities Commission"
1973918,"Canada - Quebec, Financial Markets Authority"
1973918,"Canada - Alberta Securities Commission"
1973918,"Canada - British Columbia Securities Commission"
1973918,"Canada - Manitoba Securities Commission"
1973918,"Canada - New Brunswick Securities Commission"
1973918,"Canada - Nova Scotia Securities Commission"
1973918,"Canada - Saskatchewan Financial Services Commission"
1973918,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1966025,"United Kingdom - Financial Conduct Authority"
1966025,"Other: FOREIGN REGULATORY AUTHORITY"
1963583,"Hong Kong - Securities and Futures Commission"
1963583,"Ireland -  Central Bank of Ireland"
1953551,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1953551,"Japan - Financial Services Agency"
1973290,"Canada - Ontario Securities Commission"
1973290,"Cayman Islands - Cayman Islands Monetary Authority"
1959297,"Hong Kong - Securities and Futures Commission"
1959297,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1952867,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1968487,"Ireland -  Central Bank of Ireland"
1948507,"Ireland -  Central Bank of Ireland"
1950478,"United Kingdom - Financial Conduct Authority"
1962632,"United Kingdom - Financial Conduct Authority"
1962632,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1962632,"Netherlands - The Netherlands Authority for the Financial Markets"
1962520,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1959092,"Australia - Australian Securities and Investments Commission"
1931144,"Ireland -  Central Bank of Ireland"
1961668,"Ireland -  Central Bank of Ireland"
1961668,"Australia - Australian Securities and Investments Commission"
1957633,"United Kingdom - Financial Conduct Authority"
1972026,"Other: COLOMBIA FINANCIAL SUPERINTENDENCE"
1936834,"Canada - Alberta Securities Commission"
1936834,"Canada - British Columbia Securities Commission"
1936834,"Canada - Manitoba Securities Commission"
1936834,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1936834,"Canada - Ontario Securities Commission"
1936834,"Canada - Quebec, Financial Markets Authority"
1936834,"Canada - New Brunswick Securities Commission"
1936834,"Canada - Northwest Territories, Office of the Registrar of Securities"
1936834,"Canada - Nova Scotia Securities Commission"
1936834,"Canada - Nunavut, Registrar of Securities"
1936834,"Canada - Prince Edward Island, Securities Office"
1936834,"Canada - Saskatchewan Financial Services Commission"
1936834,"Canada - Yukon Territories, Registrar of Securities"
1965679,"United Kingdom - Financial Conduct Authority"
1960456,"Germany - German Federal Financial Supervisory Agency"
1949711,"Hong Kong - Securities and Futures Commission"
1952550,"Hong Kong - Securities and Futures Commission"
1967446,"Netherlands - The Netherlands Authority for the Financial Markets"
1957291,"Singapore - Monetary Authority of Singapore"
1957291,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1957291,"China, People's Republic of - China Securities Regulatory Commission "
1957291,"Ireland -  Central Bank of Ireland"
1962906,"Hong Kong - Securities and Futures Commission"
1943093,"Ireland -  Central Bank of Ireland"
1947955,"Dubai - Dubai Financial Services Authority"
1933812,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1933812,"Canada - Ontario Securities Commission"
1955264,"Canada - Quebec, Financial Markets Authority"
1966545,"Japan - Financial Services Agency"
1965793,"Brazil - Securities and Exchange Commission"
1972966,"Canada - Ontario Securities Commission"
1959820,"Other: CLASS ORDER 03/1100 EXEMPTION IN AUSTRALIA"
1959820,"Japan - Financial Services Agency"
1959820,"Other: WE HAVE AN INTERNATIONAL ADVISOR EXEMPTION IN CANADA PURSUANT TO SUBSECTION 8.26(3) OF NATIONAL INSTRUMENT 31-103"
1959820,"Switzerland - Swiss Financial Market Supervisory Authority"
1968411,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1974095,"Ireland -  Central Bank of Ireland"
1959590,"Hong Kong - Securities and Futures Commission"
1955549,"Ireland -  Central Bank of Ireland"
1955530,"Ireland -  Central Bank of Ireland"
1969602,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1967144,"United Kingdom - Financial Conduct Authority"
1960209,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1960209,"Dubai - Dubai Financial Services Authority"
1957714,"Other: CHILE RISK CLASSIFICATION COMMITTEE"
1954392,"Cayman Islands - Cayman Islands Monetary Authority"
1964179,"Canada - Ontario Securities Commission"
1954668,"Hong Kong - Securities and Futures Commission"
1954668,"China, People's Republic of - China Securities Regulatory Commission "
1955502,"Ireland -  Central Bank of Ireland"
1963601,"Japan - Financial Services Agency"
1970058,"United Kingdom - Financial Conduct Authority"
1966034,"United Kingdom - Financial Conduct Authority"
1963616,"Singapore - Monetary Authority of Singapore"
1946020,"Canada - Manitoba Securities Commission"
1961466,"Guam - Department of Revenue and Taxation"
1939210,"Jersey - Jersey Financial Services Commission"
1948839,"Other: CHILE / COMISION PARA EL MERCADO FINANCIERO"
1946020,"Canada - Nova Scotia Securities Commission"
1946020,"Canada - New Brunswick Securities Commission"
1946020,"Canada - Ontario Securities Commission"
1946020,"Canada - British Columbia Securities Commission"
1946020,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1946020,"Canada - Saskatchewan Financial Services Commission"
1946020,"Canada - Alberta Securities Commission"
1946020,"Canada - Quebec, Financial Markets Authority"
1971173,"United Kingdom - Financial Conduct Authority"
1963338,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1963338,"Canada - New Brunswick Securities Commission"
1963338,"Canada - Ontario Securities Commission"
1963338,"Canada - Manitoba Securities Commission"
1963338,"Canada - Saskatchewan Financial Services Commission"
1963338,"Canada - Nova Scotia Securities Commission"
1963338,"Canada - Alberta Securities Commission"
1963338,"Canada - Prince Edward Island, Securities Office"
1963338,"Canada - British Columbia Securities Commission"
1963338,"Japan - Financial Services Agency"
1963338,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1963338,"Canada - Quebec, Financial Markets Authority"
1951823,"Ireland -  Central Bank of Ireland"
1967384,"Canada - Quebec, Financial Markets Authority"
1961309,"Cayman Islands - Cayman Islands Monetary Authority"
1954156,"Cayman Islands - Cayman Islands Monetary Authority"
1963210,"Canada - Ontario Securities Commission"
1956764,"United Kingdom - Financial Conduct Authority"
1967038,"Hong Kong - Securities and Futures Commission"
1967038,"Canada - Ontario Securities Commission"
1971037,"Singapore - Monetary Authority of Singapore"
1948816,"United Kingdom - Financial Conduct Authority"
1942085,"United Kingdom - Financial Conduct Authority"
1942085,"Australia - Australian Securities and Investments Commission"
1942085,"Canada - Nova Scotia Securities Commission"
1942085,"Canada - Ontario Securities Commission"
1942085,"Canada - Quebec, Financial Markets Authority"
1942085,"Canada - Alberta Securities Commission"
1942085,"Canada - British Columbia Securities Commission"
1942085,"Switzerland - Swiss Financial Market Supervisory Authority"
1965188,"Denmark - Danish Financial Supervisory Authority"
1948761,"United Kingdom - Financial Conduct Authority"
1958462,"Canada - Quebec, Financial Markets Authority"
1958462,"Canada - Alberta Securities Commission"
1958462,"Canada - British Columbia Securities Commission"
1958462,"Canada - Manitoba Securities Commission"
1958462,"Canada - New Brunswick Securities Commission"
1958462,"Canada - Nova Scotia Securities Commission"
1958462,"Canada - Ontario Securities Commission"
1958462,"Canada - Saskatchewan Financial Services Commission"
1939228,"Ireland -  Central Bank of Ireland"
1945045,"United Kingdom - Financial Conduct Authority"
1945045,"Ireland -  Central Bank of Ireland"
1968618,"Canada - Manitoba Securities Commission"
1968618,"Canada - Alberta Securities Commission"
1968618,"Australia - Australian Securities and Investments Commission"
1968618,"Canada - Ontario Securities Commission"
1968618,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1968618,"Canada - Saskatchewan Financial Services Commission"
1968618,"Canada - British Columbia Securities Commission"
1968618,"Canada - Quebec, Financial Markets Authority"
1957028,"United Kingdom - Financial Conduct Authority"
1955224,"United Kingdom - Financial Conduct Authority"
1960491,"United Kingdom - Financial Conduct Authority"
1949103,"Sweden - Swedish Financial Supervisory Authority"
1949103,"United Kingdom - Financial Conduct Authority"
1964233,"United Kingdom - Financial Conduct Authority"
1969369,"Japan - Financial Services Agency"
1969369,"United Kingdom - Financial Conduct Authority"
1951412,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1917275,"United Kingdom - Financial Conduct Authority"
1960444,"Cayman Islands - Cayman Islands Monetary Authority"
1969196,"India - Securities and Exchange Board of India"
1969196,"Australia - Australian Securities and Investments Commission"
1963336,"Singapore - Monetary Authority of Singapore"
1963336,"Dubai - Dubai Financial Services Authority"
1963336,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1963336,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1955484,"Other: PINEBRIDGE INVESTMENTS LLC IS EXEMPT FROM HOLDING AN AUSTRALIAN FINANCIAL SERVICES LICENSE DUE TO ITS REGISTRATION WITH THE SEC"
1955484,"China, People's Republic of - China Securities Regulatory Commission "
1920490,"India - Securities and Exchange Board of India"
1963336,"Australia - Australian Securities and Investments Commission"
1963336,"China, People's Republic of - China Securities Regulatory Commission "
1963336,"Other: SWISS FEDERAL BANKING COMMISSION"
1963336,"Taiwan - Financial Supervisory Commission"
1963336,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1963336,"Other: SWISS NATIONAL BANK"
1963336,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1963336,"Other: SWISS FEDERAL BANKING COMMISSION"
1963336,"Other: SWISS NATIONAL BANK"
1963336,"Italy - National Stock Exchange Commission"
1962939,"Other: HONG KONG- MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1962939,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1962939,"Other: SOUTH KOREA - FOR REPRESENTATIVE OFFICE APPROVED BY MINISTRY OF STRATEGY AND FINANCE"
1962939,"Hong Kong - Securities and Futures Commission"
1952090,"Netherlands - The Netherlands Authority for the Financial Markets"
1952090,"United Kingdom - Financial Conduct Authority"
1952090,"Japan - Financial Services Agency"
1952090,"Canada - Ontario Securities Commission"
1955816,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1972802,"Japan - Financial Services Agency"
1962210,"Canada - Ontario Securities Commission"
1962210,"Canada - Alberta Securities Commission"
1962210,"Canada - British Columbia Securities Commission"
1937965,"Japan - Financial Services Agency"
1937965,"India - Securities and Exchange Board of India"
1937965,"United Kingdom - Financial Conduct Authority"
1937965,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1972440,"United Kingdom - Financial Conduct Authority"
1957340,"Australia - Australian Securities and Investments Commission"
1957340,"Canada - Ontario Securities Commission"
1945815,"United Kingdom - Financial Conduct Authority"
1960568,"Dubai - Dubai Financial Services Authority"
1963509,"United Kingdom - Financial Conduct Authority"
1963367,"United Kingdom - Financial Conduct Authority"
1962920,"Other: ASSET MANAGEMENT ASSOCIATION OF CHINA"
1962920,"Hong Kong - Securities and Futures Commission"
1962920,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1939204,"Isle of Man - Financial Supervision Commission"
1969944,"Canada - British Columbia Securities Commission"
1969944,"Canada - Alberta Securities Commission"
1969944,"Canada - Manitoba Securities Commission"
1969944,"Canada - Northwest Territories, Office of the Registrar of Securities"
1969944,"Canada - Nova Scotia Securities Commission"
1969944,"Canada - Ontario Securities Commission"
1969944,"Canada - Quebec, Financial Markets Authority"
1969944,"Canada - Saskatchewan Financial Services Commission"
1969944,"Canada - Yukon Territories, Registrar of Securities"
1969944,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1969944,"Canada - New Brunswick Securities Commission"
1957672,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1957672,"Netherlands - The Netherlands Authority for the Financial Markets"
1948180,"Cayman Islands - Cayman Islands Monetary Authority"
1969933,"India - Securities and Exchange Board of India"
1965796,"Netherlands - The Netherlands Authority for the Financial Markets"
1966923,"Canada - Ontario Securities Commission"
1966923,"Canada - Alberta Securities Commission"
1966923,"Canada - Saskatchewan Financial Services Commission"
1966923,"Canada - Manitoba Securities Commission"
1966923,"Canada - British Columbia Securities Commission"
1966923,"Canada - Quebec, Financial Markets Authority"
1966923,"Canada - New Brunswick Securities Commission"
1966923,"Canada - Nova Scotia Securities Commission"
1966923,"Other: PRINCE EDWARD ISLAND SECURITIES OFFICE"
1966923,"Other: NEWFOUNDLAND & LABRADOR SECURITIES NL"
1955415,"India - Securities and Exchange Board of India"
1962882,"Australia - Australian Securities and Investments Commission"
1963543,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1969522,"United Kingdom - Financial Conduct Authority"
1959346,"United Kingdom - Financial Conduct Authority"
1968138,"United Kingdom - Financial Conduct Authority"
1961152,"India - Securities and Exchange Board of India"
1958300,"United Kingdom - Financial Conduct Authority"
1961628,"United Kingdom - Financial Conduct Authority"
1961628,"Cayman Islands - Cayman Islands Monetary Authority"
1962551,"Canada - Ontario Securities Commission"
1963481,"United Kingdom - Financial Conduct Authority"
1959453,"Canada - Quebec, Financial Markets Authority"
1959453,"Canada - Alberta Securities Commission"
1959453,"Canada - Ontario Securities Commission"
1959453,"Canada - British Columbia Securities Commission"
1959453,"Canada - Prince Edward Island, Securities Office"
1959453,"Canada - Nova Scotia Securities Commission"
1959453,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1959453,"Canada - New Brunswick Securities Commission"
1959453,"Canada - Manitoba Securities Commission"
1959453,"Canada - Saskatchewan Financial Services Commission"
1951556,"Hong Kong - Securities and Futures Commission"
1951556,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1951556,"Australia - Australian Securities and Investments Commission"
1951556,"China, People's Republic of - China Securities Regulatory Commission "
1955840,"Switzerland - Swiss Financial Market Supervisory Authority"
1962893,"Hong Kong - Securities and Futures Commission"
1949733,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY AND PRUDENTIAL REGULATION AUTHORITY"
1958990,"Hong Kong - Securities and Futures Commission"
1946619,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1946619,"Hong Kong - Securities and Futures Commission"
1960551,"Hong Kong - Securities and Futures Commission"
1960551,"China, People's Republic of - China Securities Regulatory Commission "
1959876,"United Kingdom - Financial Conduct Authority"
1970728,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1965256,"Switzerland - Swiss Financial Market Supervisory Authority"
1951066,"Other: COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1959653,"Cayman Islands - Cayman Islands Monetary Authority"
1954633,"Japan - Financial Services Agency"
1955457,"Ireland -  Central Bank of Ireland"
1955457,"Canada - Ontario Securities Commission"
1955457,"Australia - Australian Securities and Investments Commission"
1955457,"Canada - Quebec, Financial Markets Authority"
1955457,"Canada - British Columbia Securities Commission"
1955457,"Canada - Alberta Securities Commission"
1955457,"Netherlands - The Netherlands Authority for the Financial Markets"
1955457,"Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1955457,"Canada - Manitoba Securities Commission"
1955457,"Canada - New Brunswick Securities Commission"
1955457,"Canada - Nova Scotia Securities Commission"
1955457,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1954185,"China, People's Republic of - China Securities Regulatory Commission "
1970514,"United Kingdom - Financial Conduct Authority"
1971236,"United Kingdom - Financial Conduct Authority"
1971236,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1971236,"Other: MALTA FINANCIAL SERVICES AUTHORITY"
1955841,"Canada - Ontario Securities Commission"
1955841,"Canada - Quebec, Financial Markets Authority"
1955841,"China, People's Republic of - China Securities Regulatory Commission "
1955841,"Canada - British Columbia Securities Commission"
1955841,"Singapore - Monetary Authority of Singapore"
1959397,"Other: AOOS - SCHWEIZERISCHE AKTIENGESELLSCHAFT FÜR AUFSICHT"
1959397,"Switzerland - Swiss Financial Market Supervisory Authority"
1956470,"Brazil - Securities and Exchange Commission"
1955078,"United Kingdom - Financial Conduct Authority"
1958799,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1948743,"Hong Kong - Securities and Futures Commission"
1948743,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1940610,"Other: QATAR FINANCIAL CENTER REGULATORY AUTHORITY"
1952013,"Canada - Quebec, Financial Markets Authority"
1952013,"Canada - Alberta Securities Commission"
1952013,"Canada - British Columbia Securities Commission"
1952013,"Canada - Ontario Securities Commission"
1952013,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1960869,"Switzerland - Swiss Financial Market Supervisory Authority"
1950899,"China, People's Republic of - China Securities Regulatory Commission "
1950899,"India - Securities and Exchange Board of India"
1950899,"Ireland -  Central Bank of Ireland"
1958441,"United Kingdom - Financial Conduct Authority"
1958441,"Other: ITALY - COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA (CONSOB)"
1958441,"Switzerland - Swiss Financial Market Supervisory Authority"
1953641,"Ireland -  Central Bank of Ireland"
1953641,"Other: THE FINANCIAL SUPRVISORY AUTHORITY OF NORWAY (FSAN)"
1943132,"India - Securities and Exchange Board of India"
1959770,"Australia - Australian Securities and Investments Commission"
1959770,"Hong Kong - Securities and Futures Commission"
1959770,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1971478,"Japan - Financial Services Agency"
1961364,"Denmark - Danish Financial Supervisory Authority"
1961364,"Belgium - Banking, Finance and Insurance Commission"
1961364,"Netherlands - The Netherlands Authority for the Financial Markets"
1968936,"United Kingdom - Financial Conduct Authority"
1968937,"Hong Kong - Securities and Futures Commission"
1968937,"Bermuda - Bermuda Monetary Authority"
1936174,"United Kingdom - Financial Conduct Authority"
1953646,"India - Securities and Exchange Board of India"
1942180,"Switzerland - Swiss Financial Market Supervisory Authority"
1951993,"Ireland -  Central Bank of Ireland"
1964921,"Mauritius, Republic of - Financial Services Commission"
1969891,"Canada - New Brunswick Securities Commission"
1943840,"Australia - Australian Securities and Investments Commission"
1969891,"Canada - British Columbia Securities Commission"
1969891,"Canada - Nova Scotia Securities Commission"
1969891,"Canada - Prince Edward Island, Securities Office"
1969891,"Canada - Alberta Securities Commission"
1969891,"Canada - Ontario Securities Commission"
1969891,"Canada - Quebec, Financial Markets Authority"
1969891,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1969891,"Canada - Saskatchewan Financial Services Commission"
1969891,"Canada - Manitoba Securities Commission"
1970940,"Canada - Nunavut, Registrar of Securities"
1959537,"Cayman Islands - Cayman Islands Monetary Authority"
1963081,"Canada - Ontario Securities Commission"
1970940,"Canada - Yukon Territories, Registrar of Securities"
1970940,"Canada - British Columbia Securities Commission"
1970940,"Canada - Alberta Securities Commission"
1970940,"Canada - Saskatchewan Financial Services Commission"
1970940,"Canada - Manitoba Securities Commission"
1970940,"Canada - Ontario Securities Commission"
1970940,"Canada - Quebec, Financial Markets Authority"
1970940,"Canada - New Brunswick Securities Commission"
1970940,"Canada - Prince Edward Island, Securities Office"
1970940,"Canada - Nova Scotia Securities Commission"
1970940,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1970940,"Canada - Northwest Territories, Office of the Registrar of Securities"
1970940,"Ireland -  Central Bank of Ireland"
1967213,"United Kingdom - Financial Conduct Authority"
1967213,"South Africa - Financial Services Board"
1967670,"Other: CANADA - FINANCIAL AND CONSUMER AFFAIRS AUTHORITY OF SASKATCHEWAN"
1968935,"India - Securities and Exchange Board of India"
1968935,"Japan - Financial Services Agency"
1946072,"Chile - Superintendent of Pension Fund Administrators"
1967670,"Canada - Ontario Securities Commission"
1967670,"Canada - Alberta Securities Commission"
1967670,"Other: CANADA -  AUTORITÉ DES  MARCHÉS FINANCIERS"
1967670,"Canada - British Columbia Securities Commission"
1967670,"Canada - Manitoba Securities Commission"
1967670,"Canada - Nova Scotia Securities Commission"
1967670,"Other: CANADA - OFFICE OF THE SUPERINTENDENT OF SECURITIES SERVICE NEWFOUNDLAND AND LABRADOR"
1967670,"Other: CANADA - OFFICE OF THE SUPERINTENDENT OF SECURITIES (NORTHWEST TERRITORIES)"
1967670,"Other: CANADA - OFFICE OF THE SUPERINTENDENT OF SECURITIES (NUNAVUT)"
1967670,"Other: CANADA -  FINANCIAL AND CONSUMER SERVICES DIVISION (PRINCE EDWARD ISLAND)"
1967670,"Other: CANADA - OFFICE OF THE YUKON SUPERINTENDENT OF SECURITIES"
1967670,"Other: CANADA - FINANCIAL AND CONSUMER SERVICES COMMISSION (NEW BRUNSWICK)"
1948084,"Cayman Islands - Cayman Islands Monetary Authority"
1948084,"United Kingdom - Financial Conduct Authority"
1962499,"Bahamas - Securities Commission of the Bahamas"
1961989,"United Kingdom - Financial Conduct Authority"
1968877,"Singapore - Monetary Authority of Singapore"
1968877,"United Kingdom - Financial Conduct Authority"
1971212,"Other: FINANCIAL SUPERVISORY AUTHORITY"
1973138,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1968148,"Other: BOURSE DE MONTREAL"
1942653,"Canada - Manitoba Securities Commission"
1942653,"Canada - Quebec, Financial Markets Authority"
1942653,"Canada - New Brunswick Securities Commission"
1942653,"Canada - British Columbia Securities Commission"
1942653,"Canada - Prince Edward Island, Securities Office"
1942653,"Canada - Saskatchewan Financial Services Commission"
1942653,"Canada - Alberta Securities Commission"
1942653,"Canada - Nova Scotia Securities Commission"
1942653,"Canada - Ontario Securities Commission"
1942653,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1951826,"Ireland -  Central Bank of Ireland"
1951826,"China, People's Republic of - China Securities Regulatory Commission "
1955620,"Australia - Australian Securities and Investments Commission"
1937172,"Other: GERMANY - GERMAN FEDERAL BANK (DEUTSCHE BUNDESBANK)"
1937172,"Germany - German Federal Financial Supervisory Agency"
1963192,"United Kingdom - Financial Conduct Authority"
1926209,"Ireland -  Central Bank of Ireland"
1968404,"Other: UK - NPPR"
1960653,"Other: JAPAN - KANTO LOCAL FINANCE BUREAU"
1972302,"Ireland -  Central Bank of Ireland"
1958539,"Ireland -  Central Bank of Ireland"
1968465,"United Kingdom - Financial Conduct Authority"
1959347,"Other: OTHER SWITZERLAND - SRO REGULATED (POLYREG SUPERVISED BY FINMA)"
1954778,"Ireland -  Central Bank of Ireland"
1941471,"Canada - Alberta Securities Commission"
1941471,"Canada - Nova Scotia Securities Commission"
1941471,"Canada - Ontario Securities Commission"
1941471,"Canada - Quebec, Financial Markets Authority"
1941471,"Canada - British Columbia Securities Commission"
1941471,"Canada - Manitoba Securities Commission"
1941471,"Canada - Saskatchewan Financial Services Commission"
1941471,"Canada - Nunavut, Registrar of Securities"
1941471,"Canada - Prince Edward Island, Securities Office"
1933252,"Other: AOOS - SCHWEIZERISCHE AKTIENGESELLSCHAFT FÜR AUFSICHT (A SWISS COMPANY LIMITED BY SHARES FOR SUPERVISION)"
1933252,"Switzerland - Swiss Financial Market Supervisory Authority"
1944998,"Hong Kong - Securities and Futures Commission"
1961746,"Other: BRAZIL: COMISSÃO DE VALORES MOBILIÁRIOS"
1966718,"United Kingdom - Financial Conduct Authority"
1959623,"United Kingdom - Financial Conduct Authority"
1959623,"United Kingdom - Financial Conduct Authority"
1962304,"Other: PEAK ROCK CAPITAL EUROPE LLP IS AN APPOINTED REPRESENTATIVE OF SAPIA PARTNERS WHICH IS AUTHORIZED AND REGULATED BY THE FCA."
1953024,"Ireland -  Central Bank of Ireland"
1965801,"United Kingdom - Financial Conduct Authority"
1961474,"United Kingdom - Financial Conduct Authority"
1961474,"Cayman Islands - Cayman Islands Monetary Authority"
1953870,"India - Securities and Exchange Board of India"
1972806,"Hong Kong - Securities and Futures Commission"
1972806,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1972806,"China, People's Republic of - China Securities Regulatory Commission "
1967155,"United Kingdom - Financial Conduct Authority"
1973239,"Other: MONACO COMMISSION FOR THE CONTROL OF FINANCIAL ACTIVITIES"
1939922,"United Kingdom - Financial Conduct Authority"
1950775,"India - Securities and Exchange Board of India"
1959195,"Bahamas - Securities Commission of the Bahamas"
1961360,"Cayman Islands - Cayman Islands Monetary Authority"
1965890,"Canada - British Columbia Securities Commission"
1950276,"Canada - Ontario Securities Commission"
1969773,"India - Securities and Exchange Board of India"
1931604,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1959195,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1959195,"Australia - Australian Securities and Investments Commission"
1969248,"India - Securities and Exchange Board of India"
1965349,"Australia - Australian Securities and Investments Commission"
